name,female_sum,male_sum,both_sums,per_diff
shamika,5061,6,5067,199.52634695085848
campbell,6826,5877,12703,14.94135243643234
carmine,481,13735,14216,186.4659538548115
chosen,445,1703,2148,117.13221601489758
banksy,26,5,31,135.48387096774192
raul,484,87592,88076,197.80189836050684
kaziah,520,73,593,150.75885328836424
lola,95745,275,96020,198.85440533222246
trina,32555,30,32585,199.631732392205
chanler,176,458,634,88.95899053627761
cartier,296,2328,2624,154.8780487804878
natha,250,27,277,161.01083032490976
elizah,774,570,1344,30.357142857142854
blayne,537,4007,4544,152.72887323943664
cola,259,81,340,104.70588235294119
marquell,19,1556,1575,195.1746031746032
gracie,82748,45,82793,199.7825903156064
machael,5,195,200,190.0
murrell,190,1098,1288,140.9937888198758
ashlon,68,5,73,172.6027397260274
estevan,10,8891,8901,199.55061229075383
winifred,44809,1106,45915,190.36480453010998
ive,33,9,42,114.28571428571428
kalan,242,1320,1562,138.0281690140845
ellison,5465,2865,8330,62.42496998799519
amaree,800,989,1789,21.12912241475685
joshlin,23,7,30,106.66666666666667
inari,529,23,552,183.33333333333331
clemence,539,418,957,25.287356321839084
toi,1493,53,1546,186.28719275549804
zay,6,270,276,191.30434782608697
ivan,649,147869,148518,198.25206372291575
demond,25,5833,5858,198.29293274155003
mycah,820,827,1647,0.8500303582270795
jenny,91956,605,92561,197.38550793530754
tuong,5,6,11,18.181818181818183
aseel,1163,151,1314,154.03348554033485
jhonnie,16,163,179,164.24581005586592
mikey,10,1522,1532,197.38903394255877
jovoni,5,101,106,181.13207547169813
laurance,5,1932,1937,198.9674754775426
joud,339,267,606,23.762376237623762
dakodah,44,59,103,29.126213592233007
pau,18,417,435,183.44827586206895
rea,1849,190,2039,162.72682687591958
zaia,543,17,560,187.85714285714286
edy,185,675,860,113.95348837209302
ziaire,79,803,882,164.17233560090702
andrew,4953,1324893,1329846,198.51020343708973
deundra,102,163,265,46.0377358490566
amando,134,1246,1380,161.1594202898551
olamide,306,292,598,4.682274247491638
jamy,750,384,1134,64.55026455026454
kreedence,5,27,32,137.5
anibal,22,3890,3912,197.75051124744377
deven,1315,10627,11942,155.95377658683637
jaclyn,49569,103,49672,199.17055886616203
jury,123,6,129,181.3953488372093
azzure,75,5,80,175.0
tylin,252,949,1201,116.0699417152373
taite,115,129,244,11.475409836065573
eniola,345,39,384,159.375
sawyer,17277,62873,80150,113.77666874610107
gaylan,46,481,527,165.0853889943074
dheera,23,27,50,16.0
giavanni,316,112,428,95.32710280373831
cassidy,60279,3684,63963,176.96168097181183
axton,5,5406,5411,199.63038255405655
myron,463,45268,45731,195.95023069690146
harnoor,349,97,446,113.00448430493273
olayinka,61,49,110,21.818181818181817
laquinn,5,53,58,165.51724137931035
jung,151,154,305,1.9672131147540985
hilery,36,73,109,67.88990825688074
skyy,1840,138,1978,172.09302325581396
janas,41,5,46,156.52173913043478
braiden,152,7591,7743,192.14774635154333
zacari,188,807,995,124.42211055276383
darly,113,104,217,8.294930875576037
janis,48830,174,49004,198.57970777895682
kale,226,7368,7594,188.09586515670267
delancey,94,28,122,108.19672131147541
mckay,360,2265,2625,145.14285714285714
alix,3560,978,4538,113.79462318201851
koi,585,773,1358,27.68777614138439
shomari,71,1121,1192,176.1744966442953
kelcey,2123,697,2820,101.13475177304964
phung,163,16,179,164.24581005586592
makiya,3017,14,3031,198.15242494226328
daune,218,64,282,109.21985815602837
bennett,2050,66225,68275,187.98974734529477
kendry,38,479,517,170.59961315280466
khai,453,3006,3459,147.6149176062446
silva,901,10,911,195.60922063666303
lindsey,157390,7735,165125,181.26267978803935
jaryn,335,578,913,53.231106243154436
mackey,6,607,613,196.0848287112561
koren,1519,254,1773,142.69599548787366
elmar,20,294,314,174.52229299363057
lian,1084,3824,4908,111.65444172779135
micaela,14803,6,14809,199.8379363900331
riven,188,255,443,30.248306997742663
kallahan,11,93,104,157.69230769230768
zannie,140,144,284,2.8169014084507045
cyrus,66,27908,27974,199.0562665332094
meba,22,135,157,143.94904458598725
danya,3616,29,3645,196.81755829903977
jaylee,8298,129,8427,193.876824492702
blake,19024,185455,204479,162.78542050772938
mare,8,331,339,190.56047197640117
varian,5,403,408,195.09803921568627
loice,52,6,58,158.6206896551724
ilay,7,180,187,185.02673796791444
melvyn,10,4360,4370,199.08466819221968
langley,652,163,815,120.0
alanna,25906,7,25913,199.89194612742637
ashai,36,94,130,89.23076923076924
kie,5,135,140,185.71428571428572
kalee,3875,74,3949,192.50443150164597
arnette,1055,33,1088,187.86764705882354
raymie,185,112,297,49.158249158249156
mechel,70,219,289,103.11418685121107
styles,7,674,681,195.88839941262847
soo,193,18,211,165.87677725118485
mehtab,26,276,302,165.56291390728478
wilmer,743,15883,16626,182.12438349572957
loma,2289,5,2294,199.128160418483
edil,5,58,63,168.25396825396825
tania,28796,61,28857,199.15445125965968
cevyn,110,76,186,36.55913978494624
sunshine,5674,45,5719,196.85259660779857
felipe,133,31577,31710,198.32229580573951
jerzy,140,177,317,23.34384858044164
xael,12,71,83,142.16867469879517
olle,5,12,17,82.35294117647058
greylyn,40,10,50,120.0
hildreth,789,97,886,156.2076749435666
edmund,60,51883,51943,199.5379550661302
kierra,15616,18,15634,199.53946526800564
loddie,6,7,13,15.384615384615385
lotus,2653,189,2842,173.39901477832512
anabel,9746,35,9781,198.56865351191084
manning,38,1822,1860,191.8279569892473
oluwasemilore,85,98,183,14.207650273224044
leon,1436,180022,181458,196.83452920234984
rondie,5,31,36,144.44444444444443
chanon,62,26,88,81.81818181818183
jacyn,36,48,84,28.57142857142857
lavish,11,5,16,75.0
kampbell,80,62,142,25.352112676056336
erinn,3418,143,3561,183.93709632125808
thailand,16,155,171,162.5730994152047
shaquel,78,73,151,6.622516556291391
aeden,7,1145,1152,197.56944444444443
karim,58,6688,6746,196.56092499258818
callyn,545,18,563,187.21136767317938
yasiah,5,76,81,175.30864197530863
adrine,64,5,69,171.0144927536232
neftali,380,2243,2623,142.05108654212734
maysen,709,604,1313,15.993907083015992
chayce,328,2128,2456,146.57980456026058
qi,10,28,38,94.73684210526315
saige,11476,1097,12573,165.099817068321
jaren,253,5067,5320,180.97744360902254
lowen,393,623,1016,45.2755905511811
rush,12,3311,3323,198.55552211856755
azariah,6920,5906,12826,15.811632621238111
espen,133,686,819,135.04273504273505
graycen,774,618,1392,22.413793103448278
yuri,3629,2367,5996,42.09472981987992
shamar,249,6120,6369,184.3617522373999
detrick,25,1509,1534,193.48109517601043
desean,11,4007,4018,198.90492782478844
sherrick,5,166,171,188.30409356725147
leotha,367,119,486,102.05761316872429
truc,226,17,243,172.0164609053498
darien,1849,10851,12700,141.76377952755905
carlon,187,863,1050,128.76190476190476
bralen,5,348,353,194.33427762039662
oneil,17,1749,1766,196.14949037372594
korbin,173,9153,9326,192.57988419472443
eunique,623,10,633,193.68088467614535
ladell,433,1023,1456,81.04395604395604
kele,75,89,164,17.073170731707318
lashaw,5,5,10,0.0
mattingly,309,53,362,141.43646408839777
eden,49029,10408,59437,129.95608795867895
graison,36,421,457,168.49015317286654
yori,86,6,92,173.91304347826087
aida,13624,5,13629,199.8532540905422
braydee,103,5,108,181.4814814814815
dejour,19,300,319,176.1755485893417
kaley,13642,25,13667,199.26831052901147
nicko,8,284,292,189.04109589041096
homer,367,60891,61258,197.60357830813936
liza,17512,14,17526,199.68047472326828
ellis,6913,48988,55901,150.5339797141375
shy,420,51,471,156.687898089172
croix,16,1120,1136,194.3661971830986
dyllan,493,3290,3783,147.8720592122654
kaycee,8478,481,8959,178.5243888826878
opie,99,678,777,149.034749034749
delynn,719,99,818,151.58924205378975
masiah,122,1142,1264,161.39240506329114
shammah,39,66,105,51.42857142857142
mozel,223,5,228,191.2280701754386
jasmon,128,74,202,53.46534653465347
toree,418,30,448,173.21428571428572
dewayne,107,26435,26542,198.38746138196066
chaka,841,262,1103,104.98640072529466
vanesa,6510,5,6515,199.69301611665387
ryle,35,432,467,170.02141327623127
jaaziah,12,215,227,178.85462555066078
arlis,797,1949,2746,83.90386016023307
blessen,185,5,190,189.4736842105263
kelani,1571,66,1637,183.87293830177154
hser,78,31,109,86.23853211009175
boots,125,28,153,126.79738562091502
rosaire,10,327,337,188.13056379821958
camdynn,73,22,95,107.36842105263158
khoa,5,794,799,197.49687108886107
lorna,28475,22,28497,199.6911955644454
anthym,6,5,11,18.181818181818183
camarri,5,19,24,116.66666666666667
florentine,666,12,678,192.92035398230087
delona,267,5,272,192.64705882352942
dandrea,915,174,1089,136.08815426997245
sunia,12,6,18,66.66666666666666
elham,335,92,427,113.81733021077282
nicola,5066,2981,8047,51.820554243817575
nijay,35,41,76,15.789473684210526
xin,210,31,241,148.54771784232366
luverne,847,1066,1913,22.895974908520646
jeel,5,5,10,0.0
october,1204,87,1291,173.04415182029436
dagan,10,1076,1086,196.31675874769797
jones,112,5051,5163,191.32287429788883
calyn,727,86,813,157.68757687576874
getsemani,612,12,624,192.30769230769232
devonn,23,432,455,179.7802197802198
starlin,41,226,267,138.57677902621722
emmanuelle,1403,285,1688,132.46445497630333
kaidence,3301,534,3835,144.3024771838331
ivo,5,837,842,197.624703087886
dalys,17,7,24,83.33333333333334
chaya,15170,10,15180,199.7364953886693
zhi,17,176,193,164.76683937823836
monty,279,15238,15517,192.80788812270413
kanyon,113,1335,1448,168.78453038674033
eries,5,22,27,125.92592592592592
namari,273,367,640,29.375
nghi,22,5,27,125.92592592592592
nadine,53255,43,53298,199.6772862021089
marcel,992,19767,20759,180.88539910400308
jensyn,758,266,1024,96.09375
conny,413,159,572,88.81118881118881
tracee,3413,10,3423,198.8314344142565
keagen,22,1047,1069,191.76800748362956
earle,285,11505,11790,190.33078880407123
tary,30,57,87,62.06896551724138
ezell,411,3243,3654,155.008210180624
jeremia,10,706,716,194.41340782122904
wardie,13,49,62,116.12903225806453
savon,66,1700,1766,185.05096262740656
lyndel,182,425,607,80.0658978583196
ishmeet,10,5,15,66.66666666666666
jaqui,17,23,40,30.0
tegan,6706,2526,9232,90.55459272097053
bernard,983,199948,200931,198.04310932608706
wydell,5,50,55,163.63636363636365
di,57,13,70,125.71428571428571
carliss,304,85,389,112.59640102827764
brian,4563,1172762,1177325,198.44970590108932
zonnie,165,11,176,175.0
kiyo,107,17,124,145.16129032258064
xan,123,132,255,7.0588235294117645
calan,20,940,960,191.66666666666669
tonnie,684,473,1157,36.47363872082973
shonnon,31,23,54,29.629629629629626
dezzie,242,5,247,191.90283400809716
lorraine,209668,935,210603,198.22414685450823
darrell,1186,159669,160855,197.05076000124336
kameo,121,10,131,169.4656488549618
carol,816838,8656,825494,195.80566303328672
robi,356,116,472,101.69491525423729
maywood,6,26,32,125.0
regina,183476,563,184039,198.77634631790002
edi,29,371,400,171.0
chozen,172,980,1152,140.27777777777777
ariyon,178,285,463,46.220302375809936
seely,19,5,24,116.66666666666667
keelyn,857,297,1154,97.05372616984403
wells,161,6040,6201,189.61457829382357
isai,34,7151,7185,198.107167710508
shamere,188,105,293,56.655290102389074
laney,13599,336,13935,190.3552206673843
zoey,111856,224,112080,199.2005710206995
elmo,247,10091,10338,190.44302573031536
rosell,152,28,180,137.77777777777777
marvine,542,8,550,194.1818181818182
colton,203,148509,148712,199.45397815912636
clare,31172,3053,34225,164.31848064280496
zakariya,47,2321,2368,192.0608108108108
suriya,240,10,250,184.0
carla,150163,425,150588,198.87109198608124
karion,5,89,94,178.72340425531914
reili,5,6,11,18.181818181818183
daisy,155493,632,156125,198.38078462770216
clary,302,177,479,52.19206680584551
vianney,2576,10,2586,198.45320959010053
harman,63,1040,1103,177.1532184950136
abigayle,6157,5,6162,199.6754300551769
oluwanifemi,236,156,392,40.816326530612244
odell,4151,14860,19011,112.66109094734627
vernice,7290,789,8079,160.93575937616043
coen,17,4372,4389,198.45067213488267
sun,498,490,988,1.6194331983805668
von,459,5481,5940,169.0909090909091
dmoni,11,139,150,170.66666666666669
leonel,5,26116,26121,199.92343325293825
pax,54,971,1025,178.9268292682927
darius,272,53677,53949,197.98328050566278
hayden,32710,111803,144513,109.46143253548124
kerrie,8584,104,8688,195.21178637200737
virdell,97,17,114,140.35087719298244
harlin,113,1855,1968,177.03252032520325
latrail,13,107,120,156.66666666666666
zaryn,33,55,88,50.0
ranny,5,275,280,192.85714285714286
wrenley,6077,110,6187,192.88831420720868
tuli,5,16,21,104.76190476190477
cameren,211,1341,1552,145.6185567010309
yaphet,5,261,266,192.4812030075188
kyi,33,135,168,121.42857142857142
logahn,7,5,12,33.33333333333333
shukri,255,15,270,177.77777777777777
kaizen,26,2138,2164,195.19408502772643
ruka,20,21,41,4.878048780487805
damir,5,3208,3213,199.37752878929348
aspen,23536,2753,26289,158.11175776940928
royse,10,26,36,88.88888888888889
yara,6945,24,6969,198.62247094274645
chicago,42,110,152,89.47368421052632
odalis,2633,51,2684,192.39940387481371
torri,3080,352,3432,158.97435897435898
kila,926,5,931,197.8517722878625
jeremya,7,19,26,92.3076923076923
marian,141726,1351,143077,196.22301278332645
mikel,995,11476,12471,168.08595942586803
doyne,63,449,512,150.78125
lynkin,6,178,184,186.95652173913044
corey,9033,184687,193720,181.34833780714433
preslee,3574,63,3637,193.07121253780588
quilla,164,16,180,164.44444444444443
kei,186,637,823,109.59902794653706
terryn,587,214,801,93.13358302122347
mauricio,6,23812,23818,199.89923587202955
brandy,106502,2297,108799,191.55506943997648
grasyn,21,92,113,125.66371681415929
irah,55,78,133,34.58646616541353
luann,15498,6,15504,199.8452012383901
milan,9193,17180,26373,60.56952185947749
rease,67,80,147,17.687074829931973
amaya,41782,22,41804,199.7894938283418
erike,17,11,28,42.857142857142854
amillian,52,10,62,135.48387096774192
savannah,189330,222,189552,199.5315269688529
araya,3949,10,3959,198.98964384945694
sol,3708,8099,11807,74.37960531887863
tillie,15558,27,15585,199.3070259865255
lilia,13995,5,14000,199.85714285714286
pennington,18,12,30,40.0
rhylee,2418,257,2675,161.57009345794393
nain,5,289,294,193.1972789115646
toluwani,71,79,150,10.666666666666668
ledger,31,4424,4455,197.21661054994388
wylder,206,2103,2309,164.31355565179732
shylan,29,5,34,141.1764705882353
myaire,44,108,152,84.21052631578947
terence,170,34243,34413,198.02400255717316
tam,897,984,1881,9.250398724082935
woodie,338,1924,2262,140.22988505747128
rhylan,344,669,1013,64.16584402764067
micheal,1836,154587,156423,195.30503826163672
ofelia,8905,5,8910,199.77553310886645
jamar,73,15892,15965,198.17099906044473
dijon,69,1443,1512,181.74603174603175
tajee,34,80,114,80.7017543859649
monta,907,492,1399,59.32809149392423
dayln,6,89,95,174.73684210526318
carmin,858,129,987,147.72036474164133
arrow,822,1639,2461,66.39577407557903
abyan,43,129,172,100.0
atreya,54,39,93,32.25806451612903
kesley,660,67,727,163.13617606602475
jodi,79661,955,80616,195.26148655353776
domenique,540,194,734,94.27792915531336
raheel,74,256,330,110.3030303030303
kinsler,31,300,331,162.5377643504532
verlynn,5,5,10,0.0
aziyah,1593,90,1683,178.6096256684492
sabali,34,23,57,38.59649122807017
carmelo,5,12789,12794,199.8436767234641
alaia,15356,11,15367,199.71367215461703
yajaira,5641,5,5646,199.64576691462983
estefani,4396,16,4412,198.5494106980961
quinzel,42,12,54,111.11111111111111
audie,2414,4400,6814,58.2917522747285
videl,225,29,254,154.3307086614173
esa,102,607,709,142.45416078984485
kline,6,238,244,190.1639344262295
mccartney,313,119,432,89.81481481481481
mayar,882,38,920,183.47826086956522
amonti,5,55,60,166.66666666666669
lanie,5519,35,5554,197.47929420237668
ryelin,16,23,39,35.8974358974359
dani,9970,1060,11030,161.55938349954667
niger,25,11,36,77.77777777777779
alec,337,54916,55253,197.56031346714204
erik,666,156900,157566,198.3092799207951
joal,25,97,122,118.0327868852459
fiore,35,465,500,172.0
aadyn,16,595,611,189.5253682487725
ermal,342,261,603,26.865671641791046
jeremie,70,4289,4359,193.57650837348015
lesley,34272,4798,39070,150.87791144100333
ako,5,22,27,125.92592592592592
remington,9534,22860,32394,82.27449527690312
guadlupe,27,22,49,20.408163265306122
yamil,77,1501,1578,180.48162230671736
paytin,552,36,588,175.51020408163265
dekota,349,834,1183,81.9949281487743
hershel,5,10279,10284,199.805523142746
arlee,1232,435,1667,95.62087582483503
braelyn,10746,1302,12048,156.77290836653387
cayse,20,75,95,115.78947368421053
manu,5,677,682,197.0674486803519
chase,3762,179216,182978,191.77606051000666
corian,21,313,334,174.85029940119762
trevor,611,160758,161369,198.48545879320068
crystal,331907,1185,333092,198.57696972608167
sonam,481,118,599,121.20200333889817
tateum,25,47,72,61.111111111111114
bridger,67,6490,6557,195.91276498398656
jermaine,967,41907,42874,190.97821523534077
brielle,47748,5,47753,199.95811781458755
deja,16215,86,16301,197.88970001840377
genevieve,123119,151,123270,199.5100186582299
shavon,3899,368,4267,165.50269510194516
vern,485,11490,11975,183.79958246346555
samnang,28,139,167,132.93413173652695
dioni,33,28,61,16.39344262295082
avanti,347,57,404,143.56435643564356
deondra,1354,415,1769,106.16167326172979
westley,56,9664,9720,197.6954732510288
aman,180,2391,2571,171.9953325554259
jaie,29,5,34,141.1764705882353
cameron,31613,308280,339893,162.7965271423654
channon,729,412,1141,55.56529360210342
khylin,53,318,371,142.85714285714286
kelis,2845,6,2851,199.15819010873378
calloway,115,596,711,135.30239099859352
lawton,5,2825,2830,199.29328621908127
keante,13,213,226,176.99115044247787
osinachi,41,99,140,82.85714285714286
hoover,7,1120,1127,197.51552795031054
haden,167,3856,4023,183.39547601292568
chasten,5,332,337,194.06528189910978
creed,5,5504,5509,199.6369577055727
blaze,575,8175,8750,173.71428571428572
marvelle,442,75,517,141.97292069632493
